Inverter All History Report_09/08/2022_Report,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inverter SN:054B7020C020042,,Inverter type:B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collector SN:4046045654,,Belongs to plant:IFSP - CAMPINAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Power:10000Wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number,Time,Working State,Alarm Code,DC Voltage PvPV1(V),DC Current PvPV1(A),DC Power PvPV1(W),DC Voltage PvPV2(V),DC Current PvPV2(A),DC Power PvPV2(W),DC Voltage PvPV3(V),DC Current PvPV3(A),DC Power PvPV3(W),DC Voltage PvPV4(V),DC Current PvPV4(A),DC Power PvPV4(W),AC Voltage U(V),AC Current U(A),Total Inverter Power(W),AC Frequency(Hz),Today Yield(kWh),Month Yield(kWh),Annual Yield(kWh),Total Yield(kWh),IGBT  Temperature(℃),Inverter Ambient Temperature(℃),Dispersion Rate,Initialize the grounding voltage(V),DC bus voltage(V),Dc bus half voltage(V),Insulation Resistance Realtime Value
1,09/08/2022 05:48:43 (UTC-4:00),Normal, ,97.9,0.1,10,101.5,0.1,10,97.6,0.1,10,0.0,0.1,0,219.4,0.0,20.000,60.040,0.000,257.000,8479.000,13206.000,22.5, ,0.00,0.000,0.000,0.000, 
2,09/08/2022 05:53:44 (UTC-4:00),Normal, ,280.2,0.1,28,278.8,0.1,28,280.0,0.1,28,10.4,0.1,0,219.9,2.6,20.000,60.020,0.000,257.000,8479.000,13206.000,22.7, ,0.00,0.000,0.000,0.000, 
3,09/08/2022 05:58:45 (UTC-4:00),Normal, ,285.9,0.1,29,277.1,0.1,28,285.4,0.1,29,11.5,0.1,0,219.6,2.6,20.000,59.980,0.000,257.000,8479.000,13206.000,23.2, ,0.00,0.000,0.000,0.000, 
4,09/08/2022 06:03:56 (UTC-4:00),Normal, ,301.7,0.1,30,277.3,0.1,28,301.3,0.1,30,15.8,0.1,0,219.7,2.6,20.000,59.970,0.000,257.000,8479.000,13206.000,23.7, ,0.00,0.000,0.000,0.000, 
5,09/08/2022 06:08:56 (UTC-4:00),Normal, ,307.6,0.1,31,277.1,0.1,28,307.1,0.1,31,15.7,0.1,0,219.8,2.5,50.000,59.980,0.000,257.000,8479.000,13206.000,24.2, ,0.00,0.000,0.000,0.000, 
